Open time,Volume,Return,Risk,RSI,ADX,MOM,HL,HO,LO,buy_pressure_ratio,trades_per_volume,slope,MA_7,MA_14,F_G_Extreme Fear,F_G_Extreme Greed,F_G_Fear,F_G_Greed,F_G_Neutral,Close
2022-01-01,19604.46325,0.03205994678177879,0.027995612619030604,43.994028928890785,29.926196778783417,888.1699999999983,1746.2599999999948,1737.699999999997,-8.559999999997672,0.5072078069675717,0.0007735703172638267,-90.92716483516686,48077.968571428566,48548.40571428571,True,False,False,False,False,47722.65
2022-01-02,18340.4604,-0.009188052743592882,0.028114944828485144,42.74448349631056,29.72872577278149,604.9499999999971,1336.0,267.3399999999965,-1068.6600000000035,0.4998579460676557,0.0008188495226035004,-188.54600000000065,47579.49571428571,48591.616428571426,False,False,True,False,False,47286.18
2022-01-03,27662.0771,-0.01792557472959721,0.028524030264765556,40.36793965920991,29.918303345960535,-468.06000000000495,1874.0,283.8199999999997,-1590.1800000000003,0.48899374289195696,0.0006853595384116613,-305.1472307692343,46971.590000000004,48558.18357142857,False,False,True,False,False,46446.1
2022-01-04,35491.4136,-0.013309745191831738,0.025961200646379568,38.67518424915265,30.169434396507704,-3057.8699999999953,2057.540000000001,1111.4400000000023,-946.0999999999985,0.4982659469626907,0.0006195933331393115,-372.1028571428586,46727.05714285715,48339.764285714286,True,False,False,False,False,45832.01
2022-01-05,51784.11857,-0.0533458970167032,0.029056085170116642,32.91268248340758,31.372610632754235,-5137.030000000006,4570.0,1237.989999999998,-3332.010000000002,0.4555080513915826,0.0006333972736110788,-503.5892527472566,46296.55285714286,47972.83357142857,True,False,False,False,False,43451.13
2022-01-06,38880.37305,-0.00852438625717462,0.024701328642057686,32.11442953383528,32.50898916420302,-7756.5,1385.4199999999983,364.8600000000006,-1020.5599999999977,0.4956126223432177,0.0006872082764706477,-548.8357582417602,45719.61571428571,47418.79785714286,True,False,False,False,False,43082.31
2022-01-07,54836.50818,-0.03581839879060997,0.025247615452859695,29.00118189774055,34.034889623311685,-9253.519999999997,2535.8300000000017,63.529999999998836,-2472.300000000003,0.48378913571840876,0.0006132198606258252,-603.9172967033008,45055.26571428571,46757.83214285714,True,False,False,False,False,41566.48
2022-01-08,32952.73111,0.0027210861918856148,0.025620154359637364,29.55072370035211,35.47813991636691,-8719.920000000006,1799.0,733.5199999999968,-1065.4800000000032,0.4996626677198201,0.0007474275636647798,-628.9453846153859,44191.99285714286,46134.98071428571,True,False,False,False,False,41679.74
2022-01-09,22724.39426,0.00442591939892638,0.02544275869699622,30.496426785440434,36.41042654182693,-8910.869999999995,1586.6800000000003,1106.9599999999991,-479.72000000000116,0.5017126013143743,0.0007899971128482985,-597.97186813187,43417.48428571429,45498.49,True,False,False,False,False,41864.62
2022-01-10,50729.17019,-0.0010068457032168852,0.0254599048093109,30.396291973341278,37.69033801924888,-8878.950000000004,2598.5,383.8799999999974,-2214.6200000000026,0.4865332294221959,0.0005990978432673979,-531.4746153846176,42756.968571428566,44864.279285714285,True,False,False,False,False,41822.49
2022-01-11,37296.43729,0.02145040043967803,0.022506412134154403,35.3191423483417,38.18996754910291,-4814.449999999997,1831.0699999999997,1277.510000000002,-553.5599999999977,0.4966818583922371,0.000644858821901356,-504.14043956044173,42313.72285714286,44520.39000000001,True,False,False,False,False,42729.29
2022-01-12,33943.2928,0.027090276943410884,0.023820226632142,41.12204310187788,37.74370670546482,-2562.0,1872.0,1592.7099999999991,-279.2900000000009,0.5181876965615444,0.0006961027389292233,-457.6930549450563,42378.22714285715,44337.39,True,False,False,False,False,43902.66
2022-01-13,34910.87762,-0.03105748088409937,0.024232368134478252,37.02861630233921,37.20088982218939,-4560.760000000002,2188.779999999999,597.3499999999985,-1591.4300000000003,0.49215199546979105,0.0006835566754405483,-416.7094065934076,42303.62714285714,44011.62142857142,True,False,False,False,False,42560.11
2022-01-14,32640.88292,0.011676133382902501,0.024459520392587863,39.44548354789251,36.92653699332391,-3156.970000000001,1722.8300000000017,890.4300000000003,-832.4000000000015,0.4730403566959239,0.0006802713350586132,-371.1972527472531,42516.98142857143,43786.12357142857,True,False,False,False,False,43059.96
2022-01-15,21936.05616,0.0005648665034966843,0.022119908818430598,39.56706584270934,36.396583431942375,-4638.360000000001,1245.0,740.0400000000009,-504.9599999999991,0.5076835135635802,0.0007952428244362188,-261.4740439560466,42717.63142857143,43454.812142857154,True,False,False,False,False,43084.29
2022-01-16,20602.35271,-0.0002931892710942959,0.022189246694101827,39.52270330689879,35.90448369637381,-4214.519999999997,893.2099999999991,390.7099999999991,-502.5,0.4879377935650213,0.0008252574544626666,-146.1124175824183,42890.065714285716,43153.775,True,False,False,False,False,43071.66
2022-01-17,27562.08613,-0.020406631301085873,0.022295725205422647,36.48776200241483,35.90254843031023,-4244.479999999996,1635.760000000002,104.5199999999968,-1531.2400000000052,0.48802754785151625,0.0007850550527636809,-64.77865934066268,42944.22714285715,42850.59785714286,True,False,False,False,False,42201.62
2022-01-18,29324.08257,0.0035598699462948903,0.022375195840672307,37.383486597472114,36.021774407927616,-3479.8899999999994,1441.0,489.3700000000026,-951.6299999999974,0.49540002074096584,0.0007367445666173582,19.2674285714272,42890.34571428572,42602.03428571428,True,False,False,False,False,42352.12
2022-01-19,31685.72159,-0.016476803005825883,0.01808729529110759,34.94287313715479,36.18064808132326,-1791.1199999999953,1420.5699999999997,207.00999999999476,-1213.560000000005,0.492518426314886,0.0006964542389522927,20.34461538461423,42569.967142857146,42474.09714285714,True,False,False,False,False,41660.01
2022-01-20,42330.33953,-0.023782735226194826,0.018887356833730298,31.781801626282586,35.44086057985154,-2401.399999999994,2951.6900000000023,1845.0,-1106.6900000000023,0.4777167844158533,0.000615620944086652,-10.838329670331445,42301.51,42302.56857142857,True,False,False,False,False,40680.91
2022-01-21,88860.891999,-0.109946159879111,0.03333151593986114,22.358685414111008,36.573548258741475,-5121.1700000000055,5659.550000000003,419.08000000000175,-5240.470000000001,0.4686040198394907,0.0006144648226193025,-202.4552307692336,41356.560000000005,41936.77071428572,True,False,False,False,False,36445.31
2022-01-22,90471.338961,-0.038426226985850784,0.033988949004714976,20.26030720748402,37.951948414509694,-6608.32,2827.220000000001,389.9100000000035,-2437.3099999999977,0.47202270801087676,0.0006547023141956293,-407.0816483516514,40211.864285714284,41464.74785714286,True,False,False,False,False,35071.42
2022-01-23,44279.52354,0.032902471390134344,0.035868950275058264,26.595220861764787,39.23189141629447,-5620.07,1897.989999999998,1427.5800000000017,-470.4099999999962,0.5160862070899211,0.0007265303766793844,-543.0475604395615,39236.56285714286,41063.31428571429,True,False,False,False,False,36244.55
2022-01-24,91904.753211,0.011406764386201865,0.0362674781384026,28.755647930864455,40.77809599346198,-5162.139999999999,4632.830000000002,1305.449999999997,-3327.3800000000047,0.5062248273573284,0.0006263552482224355,-643.8187692307721,38444.95285714286,40694.590000000004,True,False,False,False,False,36660.35
2022-01-25,49232.40183,0.008095001638556682,0.035562093990041975,30.33793171688049,42.2138573865461,-5770.970000000001,1844.1399999999994,884.7900000000009,-959.3499999999985,0.507551047970745,0.0006937690088542219,-683.4913186813204,37674.409999999996,40282.37785714285,True,False,False,False,False,36958.32
2022-01-26,69830.16036,-0.004039173875103207,0.03397803102395328,29.979424958379468,42.432070235150256,-7093.320000000007,2685.350000000006,1961.6600000000035,-723.6900000000023,0.5048445286344229,0.0006030343818577619,-663.3710109890137,36981.45714285714,39775.71214285714,True,False,False,False,False,36809.34
2022-01-27,53020.87934,0.009483987687842301,0.03401038916683117,32.016384532145054,42.83956205733984,-5400.010000000002,1727.4599999999991,427.2300000000032,-1300.229999999996,0.504598258239578,0.0006793677373969105,-646.309450549452,36478.48428571429,39389.99714285714,True,False,False,False,False,37160.1
2022-01-28,42154.26956,0.014863650295472364,0.03417470918071512,35.23525831683676,42.62489872259946,-5343.4000000000015,1844.989999999998,839.8899999999994,-1005.0999999999985,0.5100921947363409,0.0006801040420210876,-573.1341538461564,36660.09142857143,39008.32571428571,True,False,False,False,False,37716.56
2022-01-29,26129.49682,0.011867820497437117,0.03456118310045213,37.80158760028458,41.88849015293953,-4917.450000000004,1452.2999999999956,1004.1699999999983,-448.1299999999974,0.508890277310227,0.0008251392213362739,-462.8041538461558,37102.294285714284,38657.07928571429,True,False,False,False,False,38166.84
2022-01-30,21430.66527,-0.007497346048860223,0.03448062006239589,36.80715630477686,41.20468219539816,-5189.9000000000015,1007.6300000000047,192.4300000000003,-815.2000000000044,0.5039933987713986,0.0008595420656072613,-339.42050549450664,37336.18142857143,38286.37214285714,False,False,True,False,False,37881.76
2022-01-31,36855.2458,0.015328401493649993,0.03490497682989186,40.27982638913899,40.85287983075323,-3734.720000000001,2111.3899999999994,862.25,-1249.1399999999994,0.4999875672422484,0.0006749673286843531,-205.18846153846428,37594.26,38019.60642857143,True,False,False,False,False,38466.9
2022-02-01,34574.44663,0.005901665736712944,0.03496306888074341,41.624131454290215,40.10060151204942,-3657.530000000006,1265.199999999997,798.2999999999956,-466.90000000000146,0.5129760375076119,0.0006877315957599658,-43.07309890110068,37842.29857142857,37758.35428571428,False,False,True,False,False,38694.59
2022-02-02,35794.6813,-0.04758689578779582,0.03659960437391358,34.935597788364404,39.965486298963846,-4763.6500000000015,2268.970000000001,161.33000000000175,-2107.6399999999994,0.4822526242120675,0.0006709844506259256,60.92450549450319,37854.729999999996,37418.093571428566,False,False,True,False,False,36896.36
2022-02-03,32081.10999,0.01119163707773322,0.03668248919079325,37.43572017260286,39.96470590037219,-3369.300000000003,1137.0,490.6299999999974,-646.3700000000026,0.5133777331738488,0.0007197617268703727,165.4474945054933,37876.374285714286,37177.42928571429,True,False,False,False,False,37311.61
2022-02-04,64703.95874,0.108176446956934,0.03552075376084116,56.08868784537076,37.12851183655056,5128.940000000002,4745.5999999999985,4460.3499999999985,-285.25,0.511346264485079,0.000546481039466045,266.9351428571415,38427.47285714286,37543.78214285714,True,False,False,False,False,41574.25
2022-02-05,32532.34372,-0.004620724246786973,0.0330846062599517,55.290492017167225,34.527872426110214,6311.169999999998,1070.6800000000003,341.99000000000524,-728.689999999995,0.5092236227467357,0.0007455533320343623,295.10892307692086,38886.86571428571,37994.58,False,False,True,False,False,41382.59
2022-02-06,22405.16704,0.02383682019847353,0.032727006038383334,58.59560412888912,32.48357880568076,6136.32,1539.4400000000023,1273.4000000000015,-266.0400000000009,0.5155947328650452,0.0008438421381335337,362.73819780219554,39529.595714285715,38432.888571428564,False,False,True,False,False,42380.87
2022-02-07,51060.62006,0.033849333356895696,0.03328428806881062,62.9113036257966,31.40984873263115,7179.639999999999,2854.6500000000015,2119.6299999999974,-735.0200000000041,0.4989454202705707,0.0006682958591967904,458.7914725274715,40297.18,38945.719999999994,False,False,True,False,False,43839.99
2022-02-08,64880.29387,0.004619787837026135,0.03333479653394388,63.48160722329701,30.8038076020998,7084.669999999998,2826.0,1652.010000000002,-1173.989999999998,0.5085814774723134,0.0005806349940085441,538.9090769230753,41061.23714285715,39451.767857142855,False,False,False,False,True,44042.99
2022-02-09,34428.16729,0.007458663819307352,0.033035556450552325,64.43813198322289,30.241055123749256,7563.380000000005,1681.0800000000017,756.0,-925.0800000000017,0.49732935088389735,0.0007050544805927499,592.3947032967026,42129.28857142857,39992.00928571429,False,False,False,False,True,44372.72
2022-02-10,62357.29091,-0.019968761180241705,0.03421722841477103,59.93967671285753,30.12286002872361,6335.340000000004,2646.989999999998,1448.2900000000009,-1198.699999999997,0.4865729576304374,0.0005560527613814218,599.1330769230763,43012.692857142865,40444.53357142857,False,False,False,False,True,43495.44
2022-02-11,44975.1687,-0.02612751026362113,0.03560917985293774,54.68312615878242,29.211489790049857,4657.1700000000055,1981.489999999998,424.5599999999977,-1556.9300000000003,0.49070138849781386,0.0006034233204285466,564.3197802197786,43126.904285714285,40777.188571428575,False,False,False,False,True,42373.73
2022-02-12,26556.85681,-0.0036850036261710803,0.03573225283929525,53.974827408936775,28.208983725024744,4051.030000000006,1390.6100000000006,705.7599999999948,-684.8500000000058,0.4826322485873234,0.0007392889164872312,519.4266593406591,43246.229999999996,41066.547857142854,False,False,True,False,False,42217.87
2022-02-13,17732.08113,-0.003897169253580327,0.035631112847005424,53.193077444734435,27.278085236072855,4171.9000000000015,890.0,542.1299999999974,-347.8700000000026,0.4699879147040924,0.0008326052825340153,442.63685714285634,43199.485714285714,41364.54071428571,False,False,True,False,False,42053.66
2022-02-14,34010.1306,0.011402943760908854,0.03557986208353221,55.24338122182751,26.192259143858383,4069.040000000001,1291.8400000000038,788.75,-503.0900000000038,0.4973100496268959,0.0006038034625077543,380.5787912087904,43013.192857142865,41655.18642857143,False,False,True,False,False,42535.94
2022-02-15,38095.19576,0.046147405647282806,0.03706335153011228,62.593626093939605,26.11121231429173,5850.270000000004,2324.3700000000026,2215.459999999999,-108.91000000000349,0.5035480846142869,0.0005922171659174634,365.53881318681346,43084.88857142858,42073.06285714286,False,False,True,False,False,44544.86
2022-02-16,28471.8727,-0.015184910543850608,0.0340783535787026,59.10080286200443,26.035954543979837,6977.199999999997,1242.9700000000012,5.120000000002619,-1237.8499999999985,0.4954329343316843,0.0006584831720929928,246.32105494505348,43013.58,42571.434285714284,False,False,False,False,True,43873.56
2022-02-17,47245.99494,-0.07962230741964704,0.042034512082772806,45.44146998509952,24.394836591186202,3204.0899999999965,4091.5,291.15000000000146,-3800.3499999999985,0.4545189804950684,0.0005355964245638598,14.184989010986296,42587.90285714286,42800.29785714286,False,False,False,False,True,40515.7
2022-02-18,43845.92241,-0.013449303448535153,0.030157612902595218,43.688667661233836,23.17964842343746,-1599.8099999999977,1509.8799999999974,444.16999999999825,-1065.7099999999991,0.4700626183822142,0.000581031380085865,-106.9729670329694,42245.147142857146,42686.025714285715,False,False,True,False,False,39974.44
2022-02-19,18042.0551,0.0026164981129269994,0.030186070777349493,44.13767088715589,22.05125941052791,-1303.4199999999983,805.2900000000009,469.8700000000026,-335.41999999999825,0.4643048760372813,0.0008125830837506367,-224.4249670329697,41939.618571428575,42592.92428571429,True,False,False,False,False,40079.17
2022-02-20,33439.29011,-0.04314075292804987,0.03102340409608189,38.75968455835919,21.795402134096445,-3993.980000000003,2125.4400000000023,46.270000000004075,-2079.1699999999983,0.45846702384080085,0.0006273001746878564,-351.58817582417726,41415.794285714284,42307.64000000001,False,False,True,False,False,38386.89
2022-02-21,62347.68496,-0.03657756618202442,0.029552928400432915,35.016239425569665,22.06007530776252,-6831.8299999999945,2694.3499999999985,1107.4599999999991,-1586.8899999999994,0.49129256664130144,0.0005677054952966592,-452.4848571428595,40626.111428571436,41819.65214285714,True,False,False,False,False,37008.16
2022-02-22,53785.94589,0.032490750766217165,0.03163154827862363,40.50192868404693,22.484945665245245,-5812.659999999996,2079.0,1420.8399999999965,-658.1600000000035,0.5082730418748782,0.0006030587760844978,-481.740065934068,39724.03571428572,41404.46214285715,True,False,False,False,False,38230.33
2022-02-23,43560.732,-0.025976966353583753,0.03146484844993111,37.749249422182665,22.31236934755518,-7122.709999999999,2213.1399999999994,1019.5999999999985,-1193.5400000000009,0.4927328139691138,0.0006189614170428299,-502.58404395604657,38777.81428571429,40895.69714285714,True,False,False,False,False,37250.01
2022-02-24,120476.29458,0.028507874523143458,0.033199044151125796,42.383109223037266,23.184977561410957,-5168.230000000003,5520.720000000001,2592.980000000003,-2927.739999999998,0.499267186255987,0.0006050092334123795,-490.26358241758413,38465.17285714286,40526.53785714286,True,False,False,False,False,38327.21
2022-02-25,56574.57125,0.02300557006710982,0.033843927479121905,45.96960371380082,23.995256617134178,-3154.560000000005,1669.1599999999962,1354.8499999999985,-314.3099999999977,0.5284326693428598,0.000640868409694561,-466.7205054945075,38357.27714285714,40301.21214285715,False,False,True,False,False,39219.17
2022-02-26,29361.2568,-0.0026156608014754846,0.033849608019324004,45.61835781325569,24.27795646426214,-3101.1500000000015,1775.2699999999968,1129.2899999999936,-645.9800000000032,0.49960210547958894,0.0008018736626315428,-437.3766153846177,38219.78428571428,40079.701428571425,False,False,True,False,False,39116.72
2022-02-27,46229.44719,-0.03691457135600522,0.034868012592637276,40.9550921789883,25.11041661813032,-4354.590000000004,2855.699999999997,738.9699999999939,-2116.730000000003,0.47185380310255287,0.0007108924288762887,-440.31909890110046,38121.524285714295,39768.65928571428,False,False,True,False,False,37699.07
2022-02-28,73945.63858,0.1352787146752529,0.05174921889620019,58.53778184164071,23.467040311006127,624.0599999999977,6775.669999999998,6526.759999999995,-248.9100000000035,0.5220346280319097,0.0006490699166433119,-252.19461538461593,39000.35857142857,39813.235,True,False,False,False,False,43160.0
2022-03-01,61743.09873,0.028802692569624658,0.05078489623523422,61.396869204630086,21.95031036434858,-123.66000000000349,2139.019999999997,1789.0,-350.0199999999968,0.50100493784542,0.0006910213882112259,35.449164835162705,39884.76857142857,39804.40214285714,False,False,False,False,True,44421.2
2022-03-02,57782.65081,-0.01196243454904842,0.05071900740714177,59.54489476741531,20.735571852224975,19.42000000000553,2065.9100000000035,978.8000000000029,-1087.1100000000006,0.49559975257646205,0.000648085138038788,286.4137362637344,40833.764285714286,39805.78928571429,False,False,False,False,True,43892.98
2022-03-03,50940.61021,-0.033333261588257904,0.046456638262985,54.703930325781016,19.579334098589356,1938.300000000003,2268.840000000004,208.13000000000466,-2060.709999999999,0.47987999701612527,0.0005881526200760915,385.480549450548,41423.305714285714,39944.239285714284,False,False,True,False,False,42454.0
2022-03-04,61964.68498,-0.0810549423019875,0.05156827837392967,45.544484185521675,19.702397244238284,-825.7799999999988,3977.300000000003,73.30000000000291,-3904.0,0.4734629100346836,0.0005797646471237735,363.74534065933915,41413.23285714286,39885.255000000005,False,False,True,False,False,39148.66
2022-03-05,30363.13341,0.006347843793420254,0.05160077281240024,46.27514656168861,19.86239695077861,-681.2099999999991,1205.6500000000015,464.5899999999965,-741.060000000005,0.48903352952934925,0.0007407042646486877,356.2154285714265,41453.409999999996,39836.59714285714,True,False,False,False,False,39397.96
2022-03-06,39677.26158,-0.025114798426121913,0.05069128321302705,43.79475302219046,20.118279359483697,33.919999999998254,1605.300000000003,295.90000000000146,-1309.4000000000015,0.48029657831026734,0.000639550577038101,267.9718241758227,41556.51571428571,39839.020000000004,True,False,False,False,False,38420.81
2022-03-07,63994.11559,-0.011328919506856962,0.04972739956074883,42.702932576253154,20.668596225556463,979.8399999999965,2392.5699999999997,1126.7699999999968,-1265.800000000003,0.49445675519288707,0.0005944572112555655,121.76048351648251,40817.65857142857,39909.008571428574,True,False,False,False,False,37988.0
2022-03-08,55583.06638,0.019360439473765596,0.04922668575803042,45.22619232675922,21.179604744052607,500.29999999999563,1494.4300000000003,1374.0699999999997,-120.36000000000058,0.5031121055721443,0.0005913178399682547,32.75147252747137,40004.719999999994,39944.74428571429,True,False,False,False,False,38730.63
2022-03-09,67392.58799,0.07965003732031377,0.05275390610929478,54.54703368442492,19.949202513000763,4691.699999999997,3937.6100000000006,3863.4300000000003,-74.18000000000029,0.5131141455429389,0.0005613495902843622,0.9702417582397027,39725.967142857146,40279.86571428571,True,False,False,False,False,41941.71
2022-03-10,71962.93154,-0.06195676107004793,0.0555761081250996,47.68920842506939,18.8561504152353,1094.7900000000009,3499.899999999994,97.93000000000029,-3401.969999999994,0.469550034913844,0.0005299545625407169,-87.91347252747462,39292.82428571429,40358.065,False,False,True,False,False,39422.0
2022-03-11,59018.7642,-0.017720645144228633,0.05545843895520836,45.97848450255122,17.98145979973486,-489.59999999999854,2012.6600000000035,814.25,-1198.4100000000035,0.4940069305543221,0.0005432203187688456,-171.987890109892,39232.95428571429,40323.09357142857,True,False,False,False,False,38729.57
2022-03-12,24034.36432,0.002006528401358036,0.05546118068733949,46.21192617509353,17.169247085341592,-309.3600000000006,826.1900000000023,757.1399999999994,-69.05000000000291,0.4939147133685069,0.000714865566827523,-255.0651208791211,39148.58285714285,40300.99642857143,True,False,False,False,False,38807.36
2022-03-13,32791.82359,-0.026900467390317852,0.05501915668888089,43.52965072612243,16.919223854417673,78.2699999999968,1731.489999999998,502.65000000000146,-1228.8399999999965,0.4623044326228065,0.0006636836859952244,-412.94738461538566,39056.65857142857,40306.58714285714,True,False,False,False,False,37777.34
2022-03-14,46945.45375,0.04892031687140569,0.04200563571685997,49.35126931921349,16.315722883293155,-3488.6299999999974,2392.1200000000026,2169.770000000004,-222.34999999999854,0.514463933083536,0.0006119354395568526,-337.02789010989216,39297.14,40057.39928571428,True,False,False,False,False,39671.37
2022-03-15,46015.54926,-0.009905884169983963,0.04079365084498331,48.24541396194777,15.755329124391816,-5140.869999999995,1789.2799999999988,216.23999999999796,-1573.0400000000009,0.4926516029651346,0.0005903003103544717,-215.36830769230895,39375.66857142857,39690.194285714286,True,False,False,False,False,39280.33
2022-03-16,88120.76167,0.045624811430510115,0.04327644870562962,53.50651648143317,15.049476312160298,-2778.980000000003,2889.519999999997,2437.6699999999983,-451.84999999999854,0.5009141170573471,0.0005775651430738816,-36.13476923077166,39257.42428571428,39491.69571428571,True,False,False,False,False,41114.0
