Open time,Close,Volume,F&G category,Return,Risk,RSI,ADX,MOM,HL,HO,LO,buy_pressure_ratio,trades_per_volume,slope,MA_7,MA_14,pred
2022-01-19,0.7381,190555142.0,Extreme Fear,-0.017193170329831572,0.022999381127752908,37.28203024055579,32.334709885275586,-0.034499999999999975,0.030200000000000005,0.0022999999999999687,-0.027900000000000036,0.484599805246407,0.0015245032166693183,-0.00037406593406598453,0.7642,0.7642142857142857,
2022-01-20,0.7199,205931050.0,Extreme Fear,-0.02496700330074942,0.023423789197151868,34.724770242000986,32.58938570102242,-0.05920000000000003,0.04610000000000003,0.02410000000000001,-0.02200000000000002,0.4512107472892961,0.0014283947520898304,-0.0011494505494505638,0.7573285714285714,0.7599857142857143,
2022-01-21,0.6368,612944841.0,Extreme Fear,-0.12265667894508388,0.03908626875166619,25.966730363052633,34.29345204668701,-0.12659999999999993,0.11730000000000007,0.008600000000000052,-0.10870000000000002,0.46189450886072453,0.0014120341384492383,-0.004556483516483535,0.7378428571428571,0.7509428571428571,
2022-01-22,0.5966,769947907.12,Extreme Fear,-0.0652087624495251,0.04145978458640371,22.951083748210678,36.40506982097902,-0.14859999999999995,0.10529999999999995,0.01739999999999997,-0.08789999999999998,0.4812326140582853,0.001549828828881361,-0.009155604395604451,0.7117714285714286,0.7403285714285716,
2022-01-23,0.6283,331234207.0,Extreme Fear,0.05177088732825319,0.04481547504409741,29.867779342179944,38.36585775425018,-0.12470000000000003,0.04520000000000002,0.03859999999999997,-0.00660000000000005,0.4902777935323505,0.0017203039215593547,-0.011938681318681359,0.6903285714285714,0.7314214285714286,
2022-01-24,0.6118,513343471.0,Extreme Fear,-0.02661232769209823,0.04495254503883052,28.436834969145977,40.46131213381296,-0.1281,0.07620000000000005,0.000200000000000089,-0.07599999999999996,0.48834935921971967,0.0017336926034247848,-0.015076923076923099,0.6689142857142858,0.7222714285714286,
2022-01-25,0.618,319618429.0,Extreme Fear,0.01008302574088761,0.04284600127637432,29.797849191848613,42.40709120054983,-0.1523,0.03709999999999991,0.012499999999999956,-0.024599999999999955,0.49239474213965645,0.0015462580996557932,-0.016472747252747267,0.6499285714285714,0.711392857142857,
2022-01-26,0.6193,466864710.0,Extreme Fear,0.002101350486324418,0.040575084586054154,30.09804098636407,43.00177450873958,-0.1794,0.05389999999999995,0.04079999999999995,-0.0131,0.4936603920066434,0.0014535745585113325,-0.01622571428571431,0.6329571428571429,0.6985785714285715,
2022-01-27,0.6088,292543906.0,Extreme Fear,-0.01710000139653903,0.04012157467963988,29.01870404272678,43.718126016318465,-0.1592,0.03539999999999999,0.005400000000000071,-0.029999999999999916,0.4548516078621761,0.0014966339958636032,-0.01650219780219782,0.6170857142857142,0.6872071428571429,
2022-01-28,0.6111,221009653.0,Extreme Fear,0.00377080535339359,0.039996037488850444,29.614129664103928,44.38330955907028,-0.16210000000000002,0.022399999999999975,0.005099999999999993,-0.017299999999999982,0.49515729918810164,0.0016173642856575586,-0.0158417582417583,0.6134142857142857,0.6756285714285714,
2022-01-29,0.6174,154572094.0,Extreme Fear,0.010256500167189061,0.04012673978627365,31.31374571709995,44.57655966433936,-0.16170000000000007,0.017199999999999993,0.01429999999999998,-0.0029000000000000137,0.5004866399631872,0.001655906089210258,-0.014094285714285767,0.6163857142857143,0.6640785714285713,
2022-01-30,0.6013,146491081.0,Fear,-0.026423134022535884,0.039937105823726955,29.362430838415705,44.90135539932756,-0.17710000000000004,0.025899999999999923,0.005699999999999927,-0.020199999999999996,0.4725372232517138,0.001731834795072737,-0.012119120879120933,0.6125285714285714,0.6514285714285714,
2022-01-31,0.6174,213749309.0,Extreme Fear,0.02642313402253602,0.041668443392175604,33.804693330801726,45.42156480251192,-0.1443000000000001,0.04389999999999994,0.02300000000000002,-0.02089999999999992,0.5069878435062212,0.0015908782623312743,-0.009456043956044,0.6133285714285714,0.6411214285714285,
2022-02-01,0.6284,174300620.0,Fear,0.017659794313407178,0.04257555002180912,36.73223095273229,45.63791669370233,-0.12250000000000005,0.020100000000000007,0.013400000000000079,-0.006699999999999928,0.5279614344774551,0.0016540866753138876,-0.006200439560439591,0.6148142857142856,0.6323714285714285,
2022-02-02,0.6006,186608762.0,Fear,-0.04524775083223611,0.04345339795317195,32.785853878451704,46.05002140612744,-0.13749999999999996,0.03589999999999993,0.0030000000000000027,-0.03289999999999993,0.4891431960097907,0.0016991577324898762,-0.003622637362637404,0.6121428571428572,0.62255,
2022-02-03,0.6102,168129675.0,Extreme Fear,0.01585761673333927,0.04407853452180185,35.3681667979955,46.52736448553476,-0.10970000000000002,0.02300000000000002,0.01100000000000001,-0.01200000000000001,0.48798306800036007,0.0016453178214644731,-0.0007661538461538671,0.6123428571428571,0.6147142857142857,
2022-02-04,0.6555,263927174.0,Extreme Fear,0.07161153092118529,0.03641001964142324,45.92546173173043,45.142023200610666,0.01869999999999994,0.05449999999999999,0.048800000000000066,-0.005699999999999927,0.5338286990054585,0.0014268052704340883,0.001127252747252748,0.6186857142857143,0.6160499999999999,
2022-02-05,0.6656,310296779.0,Fear,0.015290586303244409,0.030909144421514063,47.96625548133689,42.97897430279232,0.06899999999999995,0.03689999999999993,0.031200000000000006,-0.005699999999999927,0.5265397976423729,0.0014317398679356919,0.001901758241758227,0.6255714285714286,0.6209785714285714,
2022-02-06,0.6825,157303166.0,Fear,0.02507363755211596,0.028735973355571702,51.279603995795064,40.937056297826565,0.054200000000000026,0.029099999999999904,0.022399999999999975,-0.006699999999999928,0.4947256910428044,0.0015501562749105527,0.003900879120879101,0.6371714285714286,0.62485,
2022-02-07,0.8314,640917209.0,Fear,0.19734849975942226,0.057340365971332206,69.62931695869862,40.05332290409733,0.21960000000000002,0.16779999999999995,0.15649999999999997,-0.011299999999999977,0.5114006356636769,0.0015721025127008537,0.0093720879120879,0.6677428571428571,0.6405357142857142,
2022-02-08,0.8763,1048879447.0,Neutral,0.0525974712432679,0.05778998805929874,72.93908303842301,40.088092482644164,0.2583,0.11080000000000001,0.08279999999999998,-0.028000000000000025,0.5104823148462047,0.0014898184248477372,0.015365274725274694,0.7031571428571429,0.6589857142857143,
2022-02-09,0.8697,626331950.0,Neutral,-0.007560173466085359,0.058140379247937794,71.70211917927111,40.14672413449084,0.25040000000000007,0.0754999999999999,0.04049999999999998,-0.03499999999999992,0.5024644443507418,0.001463536533348115,0.020077362637362647,0.7416,0.6768714285714286,
2022-02-10,0.8253,495010890.0,Neutral,-0.05240136799708098,0.060777551188940473,63.8565270830613,39.70222685730872,0.21650000000000003,0.07650000000000001,0.027599999999999958,-0.048900000000000055,0.49087263329004227,0.0012653377390253128,0.022074065934065926,0.7723285714285714,0.6923357142857142,
2022-02-11,0.7591,482432190.0,Neutral,-0.08361343557591602,0.06693888200321019,54.313965936673256,37.78437088348039,0.14800000000000002,0.08389999999999997,0.008599999999999941,-0.07530000000000003,0.47404607112550357,0.00133747691336889,0.02130351648351646,0.7871285714285714,0.7029071428571428,
2022-02-12,0.8223,477906804.0,Fear,0.07997177095412741,0.06907844103738929,60.39835108716361,36.27759483005345,0.20490000000000008,0.1066999999999999,0.09419999999999995,-0.012499999999999956,0.490252855966126,0.0013723061000390675,0.02189582417582416,0.8095142857142857,0.7175428571428571,
2022-02-13,0.8057,351589704.0,Fear,-0.020393827193699563,0.06878175401438125,58.20567606389343,34.878445637585585,0.20440000000000003,0.05559999999999998,0.02529999999999999,-0.030299999999999994,0.48307014113448943,0.0014255840406043646,0.02058241758241758,0.8271142857142857,0.7321428571428571,
2022-02-14,0.8012,304006647.0,Fear,-0.005600860991486972,0.06911568003229472,57.59526127196563,33.304133055289284,0.18380000000000007,0.03359999999999996,0.007000000000000006,-0.026599999999999957,0.49936831724404945,0.0012344241953920075,0.01877274725274724,0.8228,0.7452714285714286,
2022-02-15,0.8515,279317316.0,Fear,0.060888896311079826,0.07002938573495929,62.34842732624865,32.558789283992425,0.22310000000000008,0.06379999999999997,0.058699999999999974,-0.005099999999999993,0.5196736195831965,0.0012659231415526311,0.01795494505494504,0.819257142857143,0.7612071428571429,
2022-02-16,0.8366,252745706.0,Neutral,-0.017653441094644978,0.06836874408869857,60.1959488070742,31.866684353502485,0.236,0.04459999999999997,0.0017999999999999128,-0.04280000000000006,0.4798779687739413,0.0012983919490839285,0.014814285714285688,0.8145285714285714,0.7780642857142857,
2022-02-17,0.769,375190546.0,Neutral,-0.08425508950245401,0.07423306845283835,51.50772838532645,30.040879721985906,0.15880000000000005,0.09130000000000005,0.008099999999999996,-0.08320000000000005,0.4797473815420839,0.001256701411765258,0.009021318681318644,0.8064857142857144,0.7894071428571429,
2022-02-18,0.784,417945743.0,Fear,0.019318050844763877,0.07254427497029199,53.124464194862874,28.345489707006227,0.12850000000000006,0.04949999999999999,0.036599999999999966,-0.012900000000000023,0.48299044040930195,0.0012973226461648686,0.0044523076923076695,0.8100428571428572,0.7985857142857143,
2022-02-19,0.8215,492929500.0,Extreme Fear,0.046722917126914926,0.07311191327529565,56.98551852452882,27.591048209919506,0.15590000000000004,0.08510000000000006,0.0706,-0.014500000000000068,0.5051258853853018,0.0014831293078264806,0.0007228571428570872,0.8099285714285714,0.8097214285714286,
2022-02-20,0.7769,495454770.0,Fear,-0.055820295520947597,0.0754174607256908,51.547331607613614,26.772607242062985,0.09440000000000004,0.05910000000000004,0.0019000000000000128,-0.05720000000000003,0.4591706824430705,0.001333239814038601,-0.00440901098901104,0.8058142857142857,0.8164642857142858,
2022-02-21,0.7018,621650777.0,Extreme Fear,-0.10166317880726043,0.05849248144680633,43.94287993276063,25.070006750365167,-0.12960000000000005,0.10670000000000002,0.02510000000000001,-0.0816,0.48915923286314433,0.001177243697150429,-0.007192747252747284,0.7916142857142858,0.8072071428571429,
2022-02-22,0.7209,597541290.0,Extreme Fear,0.026851968261418245,0.05667839969166858,46.11992789801389,23.933044226583633,-0.15539999999999998,0.05800000000000005,0.024800000000000044,-0.03320000000000001,0.5008375438304065,0.001206506328141187,-0.007380879120879161,0.7729571428571429,0.796107142857143,
2022-02-23,0.6967,438023003.0,Extreme Fear,-0.03414552937445969,0.056893035399856955,43.798967296598086,22.54008945273159,-0.17300000000000004,0.05169999999999997,0.0232,-0.02849999999999997,0.5004724374859784,0.0011199897598091998,-0.0077949450549450764,0.7529714285714286,0.7837500000000001,
2022-02-24,0.6963,986343826.0,Extreme Fear,-0.0005743000875721343,0.05601052254603413,43.75976753158861,22.33028901426845,-0.129,0.10109999999999997,0.025900000000000034,-0.07519999999999993,0.4825230479598336,0.001195906526414295,-0.008923736263736312,0.7425857142857143,0.7745357142857143,
2022-02-25,0.7699,557343038.0,Fear,0.10048003433550291,0.059444587168217135,52.231358682909004,21.085705841974328,0.010800000000000032,0.09809999999999997,0.08449999999999991,-0.013600000000000056,0.5195704040234018,0.0012149052368330636,-0.009565054945054963,0.7405714285714285,0.7753071428571429,
2022-02-26,0.7508,520451349.0,Fear,-0.025121331571650102,0.05518943661803177,50.12136568946352,19.68566459913517,-0.07150000000000001,0.05520000000000003,0.025699999999999945,-0.02950000000000008,0.5072081641183518,0.001302482409620987,-0.00871604395604399,0.7304714285714285,0.7702,
2022-02-27,0.7215,441252224.0,Fear,-0.03980692649842822,0.055805878486753044,46.985669041659555,18.95497726611692,-0.08419999999999994,0.0645,0.016900000000000026,-0.047599999999999976,0.48043981238405636,0.0011725897007972773,-0.008937142857142897,0.7225571428571429,0.7641857142857144,
2022-02-28,0.7809,444617964.0,Extreme Fear,0.07911472245470393,0.06047048085964034,53.35662523530622,17.824905432217005,-0.020299999999999985,0.08629999999999993,0.07219999999999993,-0.014100000000000001,0.497293508800812,0.001244284503439847,-0.007239340659340699,0.7338571428571429,0.7627357142857143,
2022-03-01,0.7839,392126769.0,Neutral,0.003834360526047177,0.0577810072928412,53.65951971455082,16.602400427999317,-0.0676,0.046499999999999986,0.02299999999999991,-0.023500000000000076,0.4934490434437797,0.0013001047435349108,-0.0037083516483516956,0.7428571428571428,0.7579071428571428,
2022-03-02,0.7687,377602100.0,Neutral,-0.0195806848395902,0.05781342830823589,51.82326395287904,15.488482624948958,-0.06789999999999996,0.02860000000000007,0.0008000000000000229,-0.027800000000000047,0.4946251950372052,0.0010521099050438535,-0.0008057142857143179,0.7531428571428572,0.753057142857143,
2022-03-03,0.7515,339295156.0,Fear,-0.02262956716205729,0.053592624401903315,49.74865028295633,14.859491515222487,-0.01750000000000007,0.05609999999999993,0.02089999999999992,-0.03520000000000001,0.49007501041000856,0.0011579341801430322,-0.0003246153846154138,0.7610285714285714,0.751807142857143,
2022-03-04,0.7127,382831997.0,Fear,-0.05301063468520406,0.05488702565369321,45.33929403562335,14.92313698718867,-0.07130000000000003,0.060799999999999965,0.0036000000000000476,-0.05719999999999992,0.48900945491341125,0.0011644912473222154,-0.0003806593406593709,0.7528571428571429,0.7467142857142858,
2022-03-05,0.754,358200609.0,Extreme Fear,0.0563317935001311,0.05566254232440645,50.38065635001947,14.679701751336372,-0.0675,0.06440000000000001,0.056599999999999984,-0.007800000000000029,0.479641538232222,0.0013569773586346399,0.0022929670329670223,0.7533142857142857,0.7418928571428571,
2022-03-06,0.7251,304732286.0,Extreme Fear,-0.03908279163040911,0.05468419856002671,47.10659465563089,14.453654746616381,-0.05180000000000007,0.037800000000000056,0.0050000000000000044,-0.03280000000000005,0.4856795199409151,0.001222399412477877,0.002967252747252702,0.7538285714285715,0.7381928571428571,
2022-03-07,0.7197,496407111.0,Extreme Fear,-0.0074751178637883975,0.047141324425866084,46.49853953456293,14.560870545334238,0.017900000000000027,0.05109999999999992,0.029200000000000004,-0.02189999999999992,0.5029255396328813,0.0011383986437490316,0.0012391208791208686,0.7450857142857144,0.7394714285714284,
2022-03-08,0.7207,293749434.0,Extreme Fear,0.001388503416636676,0.04658834612649972,46.635912493096754,14.660428072715103,-0.00019999999999997797,0.017799999999999927,0.011699999999999933,-0.006099999999999994,0.4973920024384765,0.0010915301574924588,9.054945054942855e-05,0.7360571428571427,0.7394571428571428,
2022-03-09,0.7658,397032109.0,Extreme Fear,0.0606980771127989,0.048115037357251915,52.55297098972904,13.717551397081072,0.06910000000000005,0.05510000000000004,0.054200000000000026,-0.0009000000000000119,0.5291122486174371,0.0011457209628157495,-0.000566373626373646,0.7356428571428572,0.7443928571428572,
2022-03-10,0.7361,397850898.0,Fear,-0.03955505997853392,0.049674389372226284,48.72169240950968,12.738594264058735,0.03979999999999995,0.05819999999999992,0.013799999999999923,-0.044399999999999995,0.48031369218225806,0.0011881891830389704,-0.002388791208791241,0.7334428571428571,0.7472357142857142,
2022-03-11,0.8029,526984782.0,Extreme Fear,0.08686419412597812,0.0477349359268933,56.41763694619637,12.548288026265132,0.03299999999999992,0.08899999999999997,0.07789999999999997,-0.011099999999999999,0.5040424140089522,0.0012825313245435485,-5.12087912088409e-05,0.7463285714285713,0.7495928571428572,
2022-03-12,0.7857,589059126.0,Extreme Fear,-0.02165513300886239,0.04758663079960907,54.16354316779037,13.012421531223387,0.03489999999999993,0.07069999999999999,0.04620000000000002,-0.024499999999999966,0.4754635731519492,0.0013966013859881337,0.0010202197802197548,0.7508571428571429,0.7520857142857144,
2022-03-13,0.7602,311279578.0,Extreme Fear,-0.03299348362662749,0.047145253786761036,50.91562847229705,12.781434323078473,0.03869999999999996,0.05489999999999995,0.020000000000000018,-0.03489999999999993,0.4717725896805538,0.001243469352645596,0.00024373626373621766,0.7558714285714286,0.75485,
2022-03-14,0.7748,326606464.0,Extreme Fear,0.019023374977692534,0.04223389943376906,52.66575854853917,12.430705323687025,-0.006099999999999994,0.03290000000000004,0.01770000000000005,-0.015199999999999991,0.5106658072763399,0.001109990530476091,0.001672527472527439,0.7637428571428572,0.7544142857142857,
2022-03-15,0.7657,243756136.0,Extreme Fear,-0.011814483413763009,0.04231565055214806,51.43476141082684,12.014141655177912,-0.018199999999999994,0.03550000000000009,0.0020999999999999908,-0.033400000000000096,0.4942094535570954,0.0012101598204902443,0.0029670329670329664,0.7701714285714286,0.7531142857142857,
2022-03-16,0.7919,350641035.0,Extreme Fear,0.03364467309728914,0.04296940817093964,54.71656541699304,12.009525658249155,0.0232,0.03759999999999997,0.028699999999999948,-0.008900000000000019,0.5088354182761875,0.00124804192960612,0.004589010989010968,0.7739,0.7547714285714285,
2022-03-17,0.7935,264101320.0,Fear,0.0020184187500969035,0.042378054802034264,54.916922198363636,12.165463396940948,0.04200000000000004,0.019000000000000017,0.010099999999999998,-0.008900000000000019,0.5173377337166711,0.0011433272230743422,0.005587692307692274,0.7821,0.7577714285714287,
2022-03-18,0.7965,222661984.0,Extreme Fear,0.0037735893836394877,0.03910472874406469,55.316132188690275,12.112294425255858,0.08379999999999999,0.024499999999999966,0.007099999999999995,-0.01739999999999997,0.50518195308004,0.0011525422912531439,0.005208351648351597,0.7811857142857143,0.7637571428571428,
2022-03-19,0.8194,248947590.0,Fear,0.028345235762667606,0.03710486746341142,58.34808038150049,12.639800936998919,0.06540000000000001,0.0353,0.030399999999999983,-0.0049000000000000155,0.47312867665086983,0.0013130163478092048,0.006476483516483483,0.7859999999999999,0.7684285714285713,
2022-03-20,0.8057,185090508.0,Fear,-0.01686090032962049,0.035469942804115515,55.90417154337982,13.129628412188902,0.0806,0.026999999999999913,0.0024999999999999467,-0.024499999999999966,0.467540264666712,0.0011891419726006297,0.00611296703296699,0.7924999999999999,0.7741857142857143,
2022-03-21,0.8373,316427663.0,Fear,0.03847096442723605,0.03609500157336732,60.05965398144779,14.26077869734849,0.11760000000000004,0.06740000000000002,0.04920000000000002,-0.018199999999999994,0.504884823536036,0.001397060333986059,0.006119999999999966,0.8014285714285714,0.7825857142857143,
2022-03-22,0.8366,305184306.0,Fear,-0.0008363702022881856,0.036144540070787566,59.92493550554926,15.506465895594134,0.1159,0.03799999999999992,0.028099999999999903,-0.00990000000000002,0.5056304859219536,0.0013220856638005605,0.005623076923076878,0.8115571428571429,0.7908642857142858,
2022-03-23,0.8376,235024475.0,Fear,0.0011946005482289614,0.03318415683279668,60.06275450301572,16.295607639520473,0.07179999999999997,0.028899999999999926,0.009399999999999964,-0.019499999999999962,0.48440537207320633,0.0011794997467267571,0.0061320879120878875,0.8180857142857142,0.7959928571428571,
2022-03-24,0.8428,282122073.0,Fear,0.0061890223737068204,0.030450502593884644,60.817354226058406,17.113545387591888,0.10670000000000002,0.02279999999999993,0.012399999999999967,-0.010399999999999965,0.5239227483021309,0.001184468040874551,0.005494945054945057,0.8251285714285714,0.8036142857142857,
2022-03-25,0.8239,214450998.0,Neutral,-0.022680518608489637,0.021986432547583708,56.629205047152816,17.538807656220346,0.02100000000000002,0.02739999999999998,0.0030999999999999917,-0.02429999999999999,0.49442664353658416,0.0010885446247546901,0.0060509890109889785,0.8290428571428572,0.8051142857142857,
2022-03-26,0.8327,122433652.0,Neutral,0.010624269920229424,0.021003088061535835,58.07682428012966,17.933694048518202,0.04700000000000004,0.01429999999999998,0.01100000000000001,-0.0032999999999999696,0.47540012532479375,0.0010696706578900473,0.006199120879120824,0.8309428571428572,0.8084714285714286,
2022-03-27,0.858,198619688.0,Neutral,0.029930666246188706,0.01908863388549979,62.00348403128838,18.861735342478386,0.0978,0.03069999999999995,0.025599999999999956,-0.005099999999999993,0.5003151691397438,0.0011918155650335728,0.006022857142857106,0.8384142857142857,0.8154571428571428,
2022-03-28,0.8641,479199201.0,Greed,0.0070844033593913955,0.018854540328364793,62.90561840303437,20.97263407585825,0.08929999999999993,0.07720000000000005,0.07210000000000005,-0.005099999999999993,0.5325218744535125,0.0012799684708778545,0.006072307692307666,0.8422428571428572,0.8218357142857142,
2022-03-29,0.8577,264756291.0,Greed,-0.0074341148509776975,0.018537841943392613,61.26217523970135,22.401243827204734,0.09199999999999997,0.046800000000000064,0.021700000000000053,-0.02510000000000001,0.4875372763412211,0.0012739181088180173,0.005246373626373595,0.8452571428571428,0.8284071428571428,
2022-03-30,0.8613,201046259.0,Greed,0.004188487798751994,0.017026072883730575,61.865690628766465,23.727810024883613,0.0693999999999999,0.02629999999999999,0.01419999999999999,-0.0121,0.5076997179651775,0.001296151208732321,0.004982637362637305,0.8486428571428571,0.8333642857142857,
2022-03-31,0.8148,366939277.0,Neutral,-0.05550019144247716,0.023694698726537254,50.84650789377235,22.778387216248266,0.021299999999999986,0.09430000000000005,0.012400000000000078,-0.08189999999999997,0.4697855740558645,0.001308646982127612,0.003138021978021928,0.8446428571428571,0.8348857142857142,
2022-04-01,0.8277,254001232.0,Neutral,0.015708085538699283,0.023980556037184665,53.32997815953139,21.896780322515443,0.031200000000000006,0.02729999999999999,0.019400000000000084,-0.007899999999999907,0.48854776375810754,0.001206165238541392,0.0016672527472527167,0.8451857142857142,0.8371142857142857,
2022-04-02,0.824,210041825.0,Neutral,-0.0044802399818784575,0.02286365767446989,52.51048131966168,21.436222999689534,0.0045999999999999375,0.031399999999999983,0.022199999999999998,-0.009199999999999986,0.467543735798972,0.0011880600994805845,0.0007085714285714052,0.8439428571428571,0.8374428571428572,
2022-04-03,0.8432,159520162.0,Neutral,0.02303364787762613,0.023032383252388794,56.266074375821,20.876873093376364,0.03749999999999998,0.03759999999999997,0.027900000000000036,-0.009699999999999931,0.48455289612565666,0.0011792292938300147,-0.00017340659340664153,0.8418285714285715,0.8401214285714287,
2022-04-04,0.826,216740017.0,Neutral,-0.020609404266119805,0.021439990384687403,52.27758723259736,20.03214596157176,-0.011300000000000088,0.039899999999999936,0.0008000000000000229,-0.03909999999999991,0.4930922692086402,0.0012024046961419017,-0.0006698901098901407,0.8363857142857142,0.8393142857142857,
2022-04-05,0.8164,174779509.0,Neutral,-0.011690342585288279,0.021630165099979132,50.14118207279716,19.247756482038916,-0.020199999999999996,0.02210000000000001,0.010500000000000065,-0.011599999999999944,0.5000173904713797,0.0010994060717843248,-0.0014140659340659948,0.8304857142857143,0.8378714285714285,
2022-04-06,0.7595,348686323.0,Neutral,-0.07224410889986226,0.028633441910164804,39.7677054424932,18.877376494473005,-0.07810000000000006,0.06290000000000007,0.0020000000000000018,-0.060900000000000065,0.48465136885929266,0.001327117540354899,-0.0036621978021978397,0.8159428571428571,0.8322928571428571,
2022-04-07,0.7871,196211648.0,Fear,0.03569498311257694,0.03069024272913312,45.642232097444015,18.608514978092096,-0.05569999999999997,0.03880000000000006,0.03170000000000006,-0.007099999999999995,0.480174168506183,0.0013371211388679496,-0.004607032967033003,0.8119857142857143,0.8283142857142858,
