Open time,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
1572777000000000,4.897,4.916,4.897,4.916,21.713,106.624695,5,21.713,106.624695
1572778800000000,4.916,4.916,4.916,4.916,0.0,0.0,0,0.0,0.0
1572780600000000,4.916,4.916,4.916,4.916,0.0,0.0,0,0.0,0.0
1572782400000000,4.916,4.916,4.916,4.916,0.0,0.0,0,0.0,0.0
1572784200000000,4.916,4.916,4.916,4.916,0.0,0.0,0,0.0,0.0
1572786000000000,4.916,4.916,4.916,4.916,0.0,0.0,0,0.0,0.0
1572787800000000,4.916,4.916,4.916,4.916,0.0,0.0,0,0.0,0.0
1572789600000000,4.916,4.916,4.916,4.916,0.0,0.0,0,0.0,0.0
1572791400000000,4.887,4.887,4.875,4.875,16.127,78.679125,4,0.0,0.0
1572793200000000,4.856,4.876,4.856,4.869,46.973,228.689608,4,6.153,30.002028
1572795000000000,4.869,4.869,4.869,4.869,0.0,0.0,0,0.0,0.0
1572796800000000,4.869,4.869,4.869,4.869,0.0,0.0,0,0.0,0.0
1572798600000000,4.897,4.897,4.897,4.897,5.0,24.485,3,0.0,0.0
1572800400000000,4.897,4.897,4.897,4.897,0.0,0.0,0,0.0,0.0
1572802200000000,4.855,4.855,4.836,4.848,14.85,72.005775,6,6.189,30.004272
1572804000000000,4.875,4.875,4.875,4.875,7.939,38.702625,2,7.939,38.702625
1572805800000000,4.875,4.875,4.875,4.875,0.0,0.0,0,0.0,0.0
1572807600000000,4.875,4.875,4.875,4.875,0.0,0.0,0,0.0,0.0
1572809400000000,4.875,4.875,4.875,4.875,0.0,0.0,0,0.0,0.0
1572811200000000,4.875,4.875,4.875,4.875,0.0,0.0,0,0.0,0.0
1572813000000000,4.867,4.867,4.867,4.867,2.06,10.02602,1,2.06,10.02602
1572814800000000,4.86,4.86,4.86,4.86,35.85,174.231,1,35.85,174.231
1572816600000000,4.86,4.86,4.86,4.86,0.0,0.0,0,0.0,0.0
1572818400000000,4.897,4.897,4.897,4.897,6.435,31.512195,2,6.435,31.512195
1572820200000000,4.897,4.897,4.897,4.897,0.0,0.0,0,0.0,0.0
1572822000000000,4.897,4.897,4.897,4.897,0.0,0.0,0,0.0,0.0
1572823800000000,4.897,4.897,4.897,4.897,0.0,0.0,0,0.0,0.0
1572825600000000,4.897,4.897,4.897,4.897,0.0,0.0,0,0.0,0.0
1572827400000000,4.852,4.852,4.852,4.852,12.624,61.251648,2,0.0,0.0
1572829200000000,4.852,4.852,4.852,4.852,0.0,0.0,0,0.0,0.0
1572831000000000,4.863,4.863,4.863,4.863,6.17,30.00471,1,6.17,30.00471
1572832800000000,4.863,4.863,4.863,4.863,0.0,0.0,0,0.0,0.0
1572834600000000,4.912,4.927,4.912,4.927,11.295,55.55424,3,11.295,55.55424
1572836400000000,4.927,4.927,4.927,4.927,0.0,0.0,0,0.0,0.0
1572838200000000,4.927,4.927,4.927,4.927,0.0,0.0,0,0.0,0.0
1572840000000000,4.927,4.927,4.927,4.927,0.0,0.0,0,0.0,0.0
1572841800000000,4.866,4.866,4.866,4.866,21.17,103.01322,5,8.585,41.77461
